ICD10Code	ICD10Description	AlcoholAbuse	Anemia	Anxiety	Bipolar	CAD	CardiacArrhythmias	Cerebrovascular	CHF	ChronicLiverDisease	ChronicRenalFailure	CPD	Depression	Diabetes	DrugAbuse	HTN	MalignantTumor	NicotineAbuse	PainArthritis	Psychosis	PTSD	PVD
S12.690G	Other displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with delayed healing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.690K	Other displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with nonunion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.690S	Other displaced fracture of seventh cervical vertebra, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.691A	Other nondisplaced fracture of seventh cervical vertebra, initial encounter for closed fracture	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.691B	Other nondisplaced fracture of seventh cervical vertebra, initial encounter for open fracture	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.691D	Other nondisplaced fracture of seventh cervical vertebra, subsequent encounter for fracture with routine healing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.691G	Other nondisplaced fracture of seventh cervical vertebra, subsequent encounter for fracture with delayed healing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.691K	Other nondisplaced fracture of seventh cervical vertebra, subsequent encounter for fracture with nonunion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.691S	Other nondisplaced fracture of seventh cervical vertebra, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.8XXA	Fracture of other parts of neck, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.8XXD	Fracture of other parts of neck, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.8XXS	Fracture of other parts of neck, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.9XXA	Fracture of neck, unspecified, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.9XXD	Fracture of neck, unspecified, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S12.9XXS	Fracture of neck, unspecified, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.0XXA	Traumatic rupture of cervical intervertebral disc, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.0XXD	Traumatic rupture of cervical intervertebral disc, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.0XXS	Traumatic rupture of cervical intervertebral disc, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.100A	Subluxation of unspecified cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.100D	Subluxation of unspecified cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.100S	Subluxation of unspecified cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.101A	Dislocation of unspecified cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.101D	Dislocation of unspecified cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.101S	Dislocation of unspecified cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.110A	Subluxation of C0/C1 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.110D	Subluxation of C0/C1 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.110S	Subluxation of C0/C1 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.111A	Dislocation of C0/C1 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.111D	Dislocation of C0/C1 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.111S	Dislocation of C0/C1 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.120A	Subluxation of C1/C2 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.120D	Subluxation of C1/C2 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.120S	Subluxation of C1/C2 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.121A	Dislocation of C1/C2 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.121D	Dislocation of C1/C2 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.121S	Dislocation of C1/C2 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.130A	Subluxation of C2/C3 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.130D	Subluxation of C2/C3 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.130S	Subluxation of C2/C3 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.131A	Dislocation of C2/C3 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.131D	Dislocation of C2/C3 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.131S	Dislocation of C2/C3 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.140A	Subluxation of C3/C4 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.140D	Subluxation of C3/C4 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.140S	Subluxation of C3/C4 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.141A	Dislocation of C3/C4 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.141D	Dislocation of C3/C4 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.141S	Dislocation of C3/C4 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.150A	Subluxation of C4/C5 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.150D	Subluxation of C4/C5 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.150S	Subluxation of C4/C5 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.151A	Dislocation of C4/C5 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.151D	Dislocation of C4/C5 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.151S	Dislocation of C4/C5 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.160A	Subluxation of C5/C6 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.160D	Subluxation of C5/C6 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.160S	Subluxation of C5/C6 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.161A	Dislocation of C5/C6 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.161D	Dislocation of C5/C6 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.161S	Dislocation of C5/C6 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.170A	Subluxation of C6/C7 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.170D	Subluxation of C6/C7 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.170S	Subluxation of C6/C7 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.171A	Dislocation of C6/C7 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.171D	Dislocation of C6/C7 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.171S	Dislocation of C6/C7 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.180A	Subluxation of C7/T1 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.180D	Subluxation of C7/T1 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.180S	Subluxation of C7/T1 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.181A	Dislocation of C7/T1 cervical vertebrae, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.181D	Dislocation of C7/T1 cervical vertebrae, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.181S	Dislocation of C7/T1 cervical vertebrae, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.20XA	Dislocation of unspecified parts of neck, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.20XD	Dislocation of unspecified parts of neck, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.20XS	Dislocation of unspecified parts of neck, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.29XA	Dislocation of other parts of neck, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.29XD	Dislocation of other parts of neck, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.29XS	Dislocation of other parts of neck, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.4XXA	Sprain of ligaments of cervical spine, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.4XXD	Sprain of ligaments of cervical spine, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.4XXS	Sprain of ligaments of cervical spine, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.5XXA	Sprain of thyroid region, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.5XXD	Sprain of thyroid region, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.5XXS	Sprain of thyroid region, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.8XXA	Sprain of joints and ligaments of other parts of neck, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.8XXD	Sprain of joints and ligaments of other parts of neck, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.8XXS	Sprain of joints and ligaments of other parts of neck, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.9XXA	Sprain of joints and ligaments of unspecified parts of neck, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.9XXD	Sprain of joints and ligaments of unspecified parts of neck, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S13.9XXS	Sprain of joints and ligaments of unspecified parts of neck, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.0XXA	Concussion and edema of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.0XXD	Concussion and edema of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.0XXS	Concussion and edema of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.101A	Unspecified injury at C1 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.101D	Unspecified injury at C1 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.101S	Unspecified injury at C1 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.102A	Unspecified injury at C2 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.102D	Unspecified injury at C2 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.102S	Unspecified injury at C2 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.103A	Unspecified injury at C3 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.103D	Unspecified injury at C3 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.103S	Unspecified injury at C3 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.104A	Unspecified injury at C4 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.104D	Unspecified injury at C4 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.104S	Unspecified injury at C4 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.105A	Unspecified injury at C5 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.105D	Unspecified injury at C5 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.105S	Unspecified injury at C5 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.106A	Unspecified injury at C6 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.106D	Unspecified injury at C6 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.106S	Unspecified injury at C6 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.107A	Unspecified injury at C7 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.107D	Unspecified injury at C7 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.107S	Unspecified injury at C7 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.108A	Unspecified injury at C8 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.108D	Unspecified injury at C8 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.108S	Unspecified injury at C8 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.109A	Unspecified injury at unspecified level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.109D	Unspecified injury at unspecified level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.109S	Unspecified injury at unspecified level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.111A	Complete lesion at C1 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.111D	Complete lesion at C1 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.111S	Complete lesion at C1 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.112A	Complete lesion at C2 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.112D	Complete lesion at C2 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.112S	Complete lesion at C2 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.113A	Complete lesion at C3 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.113D	Complete lesion at C3 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.113S	Complete lesion at C3 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.114A	Complete lesion at C4 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.114D	Complete lesion at C4 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.114S	Complete lesion at C4 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.115A	Complete lesion at C5 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.115D	Complete lesion at C5 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.115S	Complete lesion at C5 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.116A	Complete lesion at C6 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.116D	Complete lesion at C6 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.116S	Complete lesion at C6 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.117A	Complete lesion at C7 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.117D	Complete lesion at C7 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.117S	Complete lesion at C7 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.118A	Complete lesion at C8 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.118D	Complete lesion at C8 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.118S	Complete lesion at C8 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.119A	Complete lesion at unspecified level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.119D	Complete lesion at unspecified level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.119S	Complete lesion at unspecified level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.121A	Central cord syndrome at C1 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.121D	Central cord syndrome at C1 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.121S	Central cord syndrome at C1 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.122A	Central cord syndrome at C2 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.122D	Central cord syndrome at C2 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.122S	Central cord syndrome at C2 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.123A	Central cord syndrome at C3 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.123D	Central cord syndrome at C3 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.123S	Central cord syndrome at C3 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.124A	Central cord syndrome at C4 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.124D	Central cord syndrome at C4 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.124S	Central cord syndrome at C4 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.125A	Central cord syndrome at C5 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.125D	Central cord syndrome at C5 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.125S	Central cord syndrome at C5 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.126A	Central cord syndrome at C6 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.126D	Central cord syndrome at C6 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.126S	Central cord syndrome at C6 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.127A	Central cord syndrome at C7 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.127D	Central cord syndrome at C7 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.127S	Central cord syndrome at C7 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.128A	Central cord syndrome at C8 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.128D	Central cord syndrome at C8 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.128S	Central cord syndrome at C8 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.129A	Central cord syndrome at unspecified level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.129D	Central cord syndrome at unspecified level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.129S	Central cord syndrome at unspecified level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.131A	Anterior cord syndrome at C1 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.131D	Anterior cord syndrome at C1 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.131S	Anterior cord syndrome at C1 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.132A	Anterior cord syndrome at C2 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.132D	Anterior cord syndrome at C2 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.132S	Anterior cord syndrome at C2 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.133A	Anterior cord syndrome at C3 level of cervical spinal cord, initial encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.133D	Anterior cord syndrome at C3 level of cervical spinal cord, subsequent encounter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S14.133S	Anterior cord syndrome at C3 level of cervical spinal cord, sequela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
